Paper,Author,a,do,is,or,this,all,down,it,our,to,also,even,its,shall,up,an,every,may,should,upon,and,for,more,so,was,any,from,must,some,were,are,had,my,such,what,as,has,no,than,when,at,have,not,that,which,be,her,now,the,who,been,his,of,their,will,but,if,on,then,with,by,in,one,there,would,can,into,only,things,your
73,AH,0.0267857142857143,0.000850340136054422,0.0119047619047619,0.0102040816326531,0.0110544217687075,0.00340136054421769,0,0.0182823129251701,0.000850340136054422,0.0352891156462585,0.000425170068027211,0.000850340136054422,0.0038265306122449,0.00255102040816327,0,0.0038265306122449,0.00170068027210884,0.00510204081632653,0.00297619047619048,0.00552721088435374,0.0178571428571429,0.00595238095238095,0.00425170068027211,0.00212585034013605,0.000850340136054422,0.00510204081632653,0.00552721088435374,0.000425170068027211,0.000850340136054422,0.00127551020408163,0.00340136054421769,0.000850340136054422,0,0.000850340136054422,0.000850340136054422,0.00467687074829932,0.00595238095238095,0.00212585034013605,0.00595238095238095,0.00127551020408163,0.00425170068027211,0.00637755102040816,0.00552721088435374,0.0170068027210884,0.00850340136054422,0.0208333333333333,0,0.000425170068027211,0.0871598639455782,0.00340136054421769,0.00637755102040816,0.0106292517006803,0.0595238095238095,0.00340136054421769,0.00807823129251701,0.00425170068027211,0.00212585034013605,0.00212585034013605,0,0.00637755102040816,0.0114795918367347,0.0263605442176871,0.00340136054421769,0.00212585034013605,0.0123299319727891,0.00127551020408163,0.00170068027210884,0.00127551020408163,0.000425170068027211,0
74,AH,0.0268924302788845,0,0.0109561752988048,0.0119521912350598,0.00796812749003984,0.00099601593625498,0,0.0139442231075697,0,0.0358565737051793,0.00199203187250996,0.00099601593625498,0.00298804780876494,0.00099601593625498,0,0.00697211155378486,0.00199203187250996,0.00697211155378486,0.00199203187250996,0.00298804780876494,0.0229083665338645,0.00896414342629482,0.00099601593625498,0.00298804780876494,0.00099601593625498,0.00298804780876494,0.00298804780876494,0,0,0.00199203187250996,0.00298804780876494,0.00298804780876494,0,0.00298804780876494,0,0.0099601593625498,0.00199203187250996,0,0.00199203187250996,0.00597609561752988,0.00199203187250996,0.0049800796812749,0.00398406374501992,0.0129482071713147,0.0109561752988048,0.0239043824701195,0,0,0.103585657370518,0,0.00199203187250996,0.00099601593625498,0.0826693227091633,0.00199203187250996,0.00099601593625498,0.00199203187250996,0.00298804780876494,0.00398406374501992,0,0.00398406374501992,0.00199203187250996,0.0239043824701195,0.00298804780876494,0.00398406374501992,0.00896414342629482,0,0.00199203187250996,0.00099601593625498,0,0
75,AH,0.0267077555213148,0.000513610683102209,0.00873138161273754,0.00462249614791988,0.00719054956343092,0.00359527478171546,0,0.0138674884437596,0.00102722136620442,0.046738572162301,0.000513610683102209,0,0.00359527478171546,0.00308166409861325,0,0.0061633281972265,0.000513610683102209,0.00256805341551104,0,0.00256805341551104,0.0184899845916795,0.00359527478171546,0.00205444273240883,0.00308166409861325,0.00102722136620442,0.00102722136620442,0.00513610683102209,0.00154083204930663,0.00102722136620442,0,0.00359527478171546,0.000513610683102209,0.000513610683102209,0.00102722136620442,0,0.00873138161273754,0.00359527478171546,0.00102722136620442,0.00410888546481767,0.00205444273240883,0.00102722136620442,0.00821777092963534,0.0061633281972265,0.0179763739085773,0.00873138161273754,0.0143810991268618,0,0.00102722136620442,0.106831022085259,0.00102722136620442,0.00513610683102209,0.00410888546481767,0.0765279917822291,0.00102722136620442,0.00308166409861325,0.00256805341551104,0.00154083204930663,0.00256805341551104,0.000513610683102209,0.00770416024653313,0.00821777092963534,0.0225988700564972,0.00256805341551104,0.00154083204930663,0.0138674884437596,0,0.00102722136620442,0.00205444273240883,0,0
76,AH,0.0221258134490239,0.000433839479392625,0.00954446854663774,0.0112798264642082,0.00780911062906725,0.00216919739696312,0.000433839479392625,0.0125813449023861,0.000867678958785249,0.041648590021692,0.000433839479392625,0.000867678958785249,0.00260303687635575,0.003470715835141,0.000433839479392625,0.006941431670282,0.00260303687635575,0.003470715835141,0.000867678958785249,0.00433839479392625,0.0238611713665944,0.0052060737527115,0.00260303687635575,0.000867678958785249,0.000867678958785249,0.00260303687635575,0.0052060737527115,0.00260303687635575,0.00216919739696312,0.00130151843817787,0.00216919739696312,0.000867678958785249,0,0.00303687635574837,0.000867678958785249,0.00780911062906725,0.00216919739696312,0.00260303687635575,0.003470715835141,0.00130151843817787,0.00216919739696312,0.00867678958785249,0.00607375271149675,0.0169197396963124,0.00911062906724512,0.0316702819956616,0,0,0.0911062906724512,0.006941431670282,0.00433839479392625,0.00824295010845987,0.0598698481561822,0.00303687635574837,0.0117136659436009,0.00303687635574837,0.00130151843817787,0.0017353579175705,0.000433839479392625,0.00390455531453362,0.0108459869848156,0.0255965292841649,0.00433839479392625,0.00303687635574837,0.0121475054229935,0.000867678958785249,0,0.00130151843817787,0,0
77,AH,0.032355915065723,0.000505561172901921,0.0106167846309403,0.00455005055611729,0.00859453993933266,0.00505561172901921,0,0.0146612740141557,0,0.0364004044489383,0.00101112234580384,0,0.00303336703741153,0.00151668351870576,0.000505561172901921,0.0096056622851365,0.000505561172901921,0.00101112234580384,0.00101112234580384,0.00505561172901921,0.0207280080889788,0.0096056622851365,0.00353892821031345,0.00202224469160768,0.00101112234580384,0.00303336703741153,0.00657229524772497,0.00202224469160768,0.00303336703741153,0.00101112234580384,0.00303336703741153,0.00151668351870576,0.000505561172901921,0.00303336703741153,0.00455005055611729,0.00910010111223458,0.00455005055611729,0.00101112234580384,0.00303336703741153,0.00202224469160768,0.00303336703741153,0.00657229524772497,0.00303336703741153,0.0161779575328615,0.00758341759352882,0.019211324570273,0,0.000505561172901921,0.0920121334681496,0.00151668351870576,0.00455005055611729,0.00303336703741153,0.0728008088978766,0.00606673407482305,0.00505561172901921,0.00202224469160768,0.00303336703741153,0.00151668351870576,0,0.00303336703741153,0.00808897876643074,0.0303336703741153,0.00202224469160768,0.00151668351870576,0.0161779575328615,0.00404448938321537,0,0.00202224469160768,0,0
78,AH,0.019205298013245,0.000993377483443709,0.0158940397350993,0.00629139072847682,0.00860927152317881,0.00231788079470199,0.00033112582781457,0.0178807947019868,0.000662251655629139,0.0420529801324503,0.00033112582781457,0.000662251655629139,0.0043046357615894,0.000993377483443709,0,0.00529801324503311,0.00231788079470199,0.00529801324503311,0.00165562913907285,0.00298013245033113,0.0245033112582781,0.00496688741721854,0.00132450331125828,0.00231788079470199,0.000662251655629139,0.00298013245033113,0.00894039735099338,0.00463576158940397,0.000993377483443709,0.00033112582781457,0.0043046357615894,0.000993377483443709,0,0.00231788079470199,0.000662251655629139,0.00993377483443709,0.00198675496688742,0.00596026490066225,0.0033112582781457,0.00033112582781457,0.000993377483443709,0.00629139072847682,0.00596026490066225,0.0225165562913907,0.0109271523178808,0.0218543046357616,0,0.000993377483443709,0.101986754966887,0.00165562913907285,0.00298013245033113,0.000662251655629139,0.0602649006622517,0.0105960264900662,0.00463576158940397,0.00529801324503311,0.0033112582781457,0.0033112582781457,0.000662251655629139,0.00397350993377483,0.00827814569536424,0.0225165562913907,0.00231788079470199,0.00397350993377483,0.00629139072847682,0.00596026490066225,0.000662251655629139,0.00231788079470199,0.00033112582781457,0
79,AH,0.0223735408560311,0.000972762645914397,0.0107003891050584,0.00389105058365759,0.00778210116731518,0.00194552529182879,0,0.0126459143968872,0.00194552529182879,0.0408560311284047,0,0,0.00194552529182879,0.00389105058365759,0,0.00194552529182879,0.00194552529182879,0.00583657587548638,0.00194552529182879,0.00194552529182879,0.0233463035019455,0.014591439688716,0.00486381322957198,0.000972762645914397,0.000972762645914397,0.00778210116731518,0.00680933852140078,0.00194552529182879,0.00291828793774319,0,0.00583657587548638,0,0,0.00486381322957198,0.000972762645914397,0.00486381322957198,0.00778210116731518,0.00389105058365759,0.00680933852140078,0.000972762645914397,0.00486381322957198,0.00583657587548638,0.00778210116731518,0.0184824902723735,0.0116731517509728,0.0291828793774319,0,0,0.0865758754863813,0.00389105058365759,0.00486381322957198,0.00194552529182879,0.0525291828793774,0.0116731517509728,0.00680933852140078,0.00291828793774319,0.00194552529182879,0.00486381322957198,0.000972762645914397,0.00389105058365759,0.00389105058365759,0.0340466926070039,0.000972762645914397,0.00291828793774319,0.00486381322957198,0.00680933852140078,0.000972762645914397,0.00291828793774319,0,0
80,AH,0.0154534363562424,0.000406669377795852,0.00935339568930459,0.00894672631150874,0.00569337128914193,0.00772671817812119,0.000813338755591704,0.0126067507116714,0.000406669377795852,0.0463603090687271,0.000406669377795852,0.00122000813338756,0.00406669377795852,0.00203334688897926,0.000406669377795852,0.00325335502236682,0.000813338755591704,0.00569337128914193,0.00162667751118341,0.00244001626677511,0.0276535176901179,0.00488003253355022,0.000813338755591704,0.00203334688897926,0.00122000813338756,0.00284668564457096,0.00284668564457096,0.000406669377795852,0.00325335502236682,0.000813338755591704,0.00854005693371289,0.000406669377795852,0,0.00244001626677511,0.00244001626677511,0.00813338755591704,0.00244001626677511,0.00284668564457096,0.00162667751118341,0,0.00122000813338756,0.00772671817812119,0.00610004066693778,0.0101667344448963,0.0178934526230175,0.0195201301342009,0,0.000406669377795852,0.103700691337942,0,0.00569337128914193,0.000813338755591704,0.068727124847499,0.00244001626677511,0.00650671004473363,0.00162667751118341,0.00203334688897926,0.00366002440016267,0.000406669377795852,0.00447336315575437,0.00528670191134608,0.019113460756405,0.00203334688897926,0.00284668564457096,0.00406669377795852,0.00203334688897926,0.000406669377795852,0.000813338755591704,0.000813338755591704,0
81,AH,0.0226912928759894,0.000263852242744063,0.0153034300791557,0.0050131926121372,0.0110817941952507,0.00316622691292876,0,0.0168865435356201,0.00105540897097625,0.0414248021108179,0,0.00079155672823219,0.00263852242744063,0.00184696569920844,0.000263852242744063,0.00580474934036939,0.00263852242744063,0.00659630606860158,0.00211081794195251,0.00343007915567282,0.0224274406332454,0.00554089709762533,0.00105540897097625,0.00131926121372032,0.000527704485488127,0.00395778364116095,0.00527704485488127,0.00079155672823219,0.00158311345646438,0.000527704485488127,0.00343007915567282,0.00105540897097625,0.000263852242744063,0.00343007915567282,0.000527704485488127,0.0116094986807388,0.0029023746701847,0.00211081794195251,0.00158311345646438,0.000527704485488127,0.00184696569920844,0.00580474934036939,0.00686015831134565,0.012401055408971,0.0105540897097625,0.0221635883905013,0,0.00158311345646438,0.0994722955145119,0.00131926121372032,0.00554089709762533,0,0.0638522427440633,0.0029023746701847,0.00738786279683377,0.0050131926121372,0.00158311345646438,0.00422163588390501,0.000263852242744063,0.00343007915567282,0.00844327176781003,0.0343007915567282,0.00263852242744063,0.0050131926121372,0.00554089709762533,0.00158311345646438,0.000527704485488127,0.00158311345646438,0,0
82,AH,0.0142764438676184,0.000648929266709929,0.0103828682673589,0.00843608046722907,0.009085009733939,0.0045425048669695,0.000648929266709929,0.00843608046722907,0.000648929266709929,0.0538611291369241,0,0.000648929266709929,0.00259571706683971,0.00648929266709929,0,0.00648929266709929,0.00259571706683971,0.009085009733939,0.00324464633354964,0.00259571706683971,0.0266060999351071,0.00259571706683971,0.000648929266709929,0.000648929266709929,0.000648929266709929,0.000648929266709929,0.009085009733939,0.00129785853341986,0.000648929266709929,0.000648929266709929,0.00713822193380921,0,0,0.00389357560025957,0.00129785853341986,0.00973393900064893,0,0.00194678780012979,0.00194678780012979,0.000648929266709929,0.00129785853341986,0.0045425048669695,0.00843608046722907,0.0123296560674886,0.0116807268007787,0.0233614536015574,0,0.000648929266709929,0.109020116807268,0,0.000648929266709929,0,0.0609993510707333,0.00389357560025957,0.0045425048669695,0.00259571706683971,0.00129785853341986,0,0.00129785853341986,0.00389357560025957,0.00259571706683971,0.0246593121349773,0.00584036340038936,0,0.00713822193380921,0.00324464633354964,0.000648929266709929,0.00324464633354964,0,0
83,AH,0.0236261813090655,0.000700035001750087,0.0194259712985649,0.00455022751137557,0.0103255162758138,0.00490024501225061,0,0.0173258662933147,0.00105005250262513,0.0374518725936297,0.000350017500875044,0.000700035001750087,0.00350017500875044,0.000875043752187609,0,0.00350017500875044,0.00210010500525026,0.00280014000700035,0.0015750787539377,0.00350017500875044,0.0208260413020651,0.00682534126706335,0.004025201260063,0.00122506125306265,0.000700035001750087,0.00280014000700035,0.00385019250962548,0.00262513125656283,0.00140007000350017,0.000350017500875044,0.00700035001750087,0.000875043752187609,0.00105005250262513,0.00175008750437522,0.000350017500875044,0.00945047252362618,0.00367518375918796,0.00350017500875044,0.00280014000700035,0.000175008750437522,0.00332516625831292,0.00945047252362618,0.00612530626531327,0.020126006300315,0.0133006650332517,0.0183759187959398,0.000875043752187609,0.00105005250262513,0.0833041652082604,0.00175008750437522,0.00612530626531327,0.000175008750437522,0.0570528526426321,0.00280014000700035,0.00420021001050053,0.004025201260063,0.00420021001050053,0.00315015750787539,0.000175008750437522,0.00507525376268813,0.0138256912845642,0.036226811340567,0.00315015750787539,0.00385019250962548,0.00840042002100105,0.00105005250262513,0.000175008750437522,0.0015750787539377,0,0
84,AH,0.0173469387755102,0.00102040816326531,0.0163265306122449,0.00535714285714286,0.00918367346938776,0.00357142857142857,0,0.014030612244898,0.00127551020408163,0.0334183673469388,0.00102040816326531,0.00102040816326531,0.00178571428571429,0.00561224489795918,0.000255102040816327,0.00357142857142857,0.00153061224489796,0.00561224489795918,0.000255102040816327,0.00280612244897959,0.0216836734693878,0.00688775510204082,0.00178571428571429,0.00127551020408163,0.00178571428571429,0.0076530612244898,0.00510204081632653,0.00280612244897959,0.000255102040816327,0.00178571428571429,0.00816326530612245,0.000255102040816327,0.000255102040816327,0.00306122448979592,0.00255102040816327,0.00790816326530612,0.00433673469387755,0.00663265306122449,0.00357142857142857,0.00127551020408163,0.00255102040816327,0.00663265306122449,0.00688775510204082,0.0183673469387755,0.0127551020408163,0.0209183673469388,0,0.00204081632653061,0.0933673469387755,0.00204081632653061,0.00433673469387755,0.00102040816326531,0.0709183673469388,0.00714285714285714,0.00918367346938776,0.00459183673469388,0.00178571428571429,0.00510204081632653,0.000255102040816327,0.00357142857142857,0.00714285714285714,0.0219387755102041,0.00127551020408163,0.00408163265306122,0.0038265306122449,0.00280612244897959,0.000510204081632653,0.00229591836734694,0.00076530612244898,0
85,AH,0.0255063765941485,0.000375093773443361,0.0142535633908477,0.00450112528132033,0.00487621905476369,0.00487621905476369,0,0.0150037509377344,0.0018754688672168,0.0427606901725431,0.000750187546886722,0,0.00225056264066016,0.00112528132033008,0.000375093773443361,0.00712678169542386,0.00337584396099025,0.00525131282820705,0.00150037509377344,0.00450112528132033,0.027006751687922,0.00412603150787697,0.0018754688672168,0.0018754688672168,0,0.00450112528132033,0.00337584396099025,0.00562640660165041,0.000750187546886722,0.000750187546886722,0.00487621905476369,0.000750187546886722,0.00262565641410353,0.0018754688672168,0.00112528132033008,0.00750187546886722,0.00562640660165041,0.00525131282820705,0.0018754688672168,0.000375093773443361,0.00225056264066016,0.0086271567891973,0.00750187546886722,0.0127531882970743,0.0153788447111778,0.0123780945236309,0,0.00112528132033008,0.0907726931732933,0.00375093773443361,0.00637659414853713,0.00262565641410353,0.063390847711928,0.00262565641410353,0.00600150037509377,0.00262565641410353,0.00150037509377344,0.00637659414853713,0.000750187546886722,0.00300075018754689,0.00412603150787697,0.0273818454613653,0.00300075018754689,0.00375093773443361,0.00225056264066016,0.00375093773443361,0.000750187546886722,0.000375093773443361,0,0.00150037509377344
